[2022-09-29 20:34:15 +0000] [1] [INFO] Starting gunicorn 20.1.0
[2022-09-29 20:34:15 +0000] [1] [INFO] Listening at: http://0.0.0.0:8000 (1)
[2022-09-29 20:34:15 +0000] [1] [INFO] Using worker: sync
[2022-09-29 20:34:15 +0000] [7] [INFO] Booting worker with pid: 7
[2022-09-29 20:34:15 +0000] [8] [INFO] Booting worker with pid: 8
2022-09-29 20:34:23,691 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:30,708 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:30,737 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:30,824 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:30,851 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:30,880 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:30,912 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:30,940 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:31,304 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:31,312 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:31,341 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:31,348 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:31,369 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:31,381 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:31,402 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:31,414 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:31,434 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:31,449 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:31,463 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:31,558 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:31,589 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:31,619 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:31,648 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:31,674 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:31,850 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:31,879 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:31,911 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:31,943 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:31,974 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:32,021 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:32,048 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:32,075 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:32,106 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:32,132 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:32,159 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:32,317 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:32,346 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:32,376 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:32,411 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:32,444 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:32,479 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:32,511 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:32,543 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:32,575 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:32,614 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:32,646 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:33,124 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:33,150 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:33,180 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:33,227 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:33,256 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:33,291 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:33,317 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:33,353 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:33,388 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:33,422 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:33,456 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:33,677 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:33,708 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:33,738 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:33,768 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:33,798 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:33,833 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:33,863 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:33,894 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:33,922 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:33,955 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:34,041 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:34,613 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:34,641 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:34,671 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:34,701 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:34,730 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:34,760 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:34,791 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:34,819 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:34,849 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:34,880 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:34,911 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:35,160 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:35,190 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:35,222 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:35,253 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:35,285 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:35,312 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:35,344 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:35,373 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:35,405 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:35,437 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:35,469 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:35,880 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:35,913 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:35,945 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:35,978 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:36,005 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:36,036 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:36,068 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:36,098 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:36,126 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:36,160 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:36,205 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:36,423 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:36,453 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:36,577 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:36,609 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:36,635 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:36,665 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:36,690 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:36,718 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:36,746 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:36,776 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:36,813 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:36,850 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:37,024 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:37,056 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:37,086 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:37,123 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:37,156 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:37,189 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:37,220 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:37,253 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:37,289 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:37,325 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:37,356 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:37,602 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:37,631 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:37,658 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:37,689 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:37,721 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:37,753 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:37,782 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:37,821 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:37,852 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:37,884 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:37,916 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:38,146 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:38,177 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:38,209 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:38,244 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:38,272 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:38,300 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:38,329 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:38,360 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:38,397 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:38,428 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:38,457 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:38,690 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:38,719 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:38,747 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:38,792 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:38,829 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:38,860 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:38,893 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:38,926 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:38,966 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:38,996 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:39,027 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:39,647 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:39,678 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:39,712 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:39,744 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:39,775 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:39,803 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:39,829 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:39,862 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:39,892 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:39,923 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:39,955 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:40,138 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:40,167 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:40,196 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:40,229 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:40,255 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:40,285 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:40,317 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:40,345 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:40,378 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:40,407 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:40,429 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:40,605 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:40,636 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:40,668 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:40,696 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:40,727 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:40,757 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:40,786 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:40,817 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:40,851 | INFO | 8 | views.py:index:7 | hello
2022-09-29 20:34:40,880 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:40,908 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:41,119 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:41,151 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 20:34:41,180 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 20:34:41,215 | INFO | 7 | views.py:index:7 | hello
2022-09-29 20:34:41,243 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 20:34:41,270 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 20:34:41,299 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 20:34:41,330 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 20:34:41,358 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 20:34:41,390 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 20:34:41,423 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 20:34:41,696 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 20:34:41,727 | INFO | 7 | views.py:index:9 | dummy log message 8
