[2022-09-29 21:06:37 +0000] [1] [INFO] Starting gunicorn 20.1.0
[2022-09-29 21:06:37 +0000] [1] [INFO] Listening at: http://0.0.0.0:8000 (1)
[2022-09-29 21:06:37 +0000] [1] [INFO] Using worker: sync
[2022-09-29 21:06:37 +0000] [7] [INFO] Booting worker with pid: 7
[2022-09-29 21:06:37 +0000] [8] [INFO] Booting worker with pid: 8
2022-09-29 21:06:54,942 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:06:55,230 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:06:55,260 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:06:55,289 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:06:55,323 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:06:55,353 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:06:55,386 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:06:55,420 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:06:55,452 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:06:55,482 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:06:55,512 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:06:55,548 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:06:55,552 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:06:55,824 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:06:55,871 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:06:55,902 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:06:55,931 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:06:55,960 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:06:55,989 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:06:56,017 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:06:56,048 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:06:56,075 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:06:56,103 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:06:56,187 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:06:56,313 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:06:56,341 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:06:56,373 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:06:56,400 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:06:56,431 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:06:56,460 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:06:56,490 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:06:56,518 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:06:56,548 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:06:56,577 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:06:56,608 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:06:56,993 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:06:57,022 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:06:57,059 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:06:57,088 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:06:57,118 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:06:57,148 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:06:57,174 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:06:57,199 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:06:57,230 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:06:57,258 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:06:57,287 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:06:57,315 | INFO | 7 | views.py:index:9 | dummy log message 0
/opt/demo/.venv/lib/python3.9/site-packages/watchtower/__init__.py:345: WatchtowerWarning: Failed to deliver logs: None
  warnings.warn("Failed to deliver logs: {}".format(response), WatchtowerWarning)
2022-09-29 21:06:57,380 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:06:57,633 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:06:57,663 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:06:57,691 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:06:57,722 | INFO | 8 | views.py:index:9 | dummy log message 4
