[2022-09-29 21:14:53 +0000] [1] [INFO] Starting gunicorn 20.1.0
[2022-09-29 21:14:53 +0000] [1] [INFO] Listening at: http://0.0.0.0:8000 (1)
[2022-09-29 21:14:53 +0000] [1] [INFO] Using worker: sync
[2022-09-29 21:14:53 +0000] [7] [INFO] Booting worker with pid: 7
[2022-09-29 21:14:53 +0000] [8] [INFO] Booting worker with pid: 8
2022-09-29 21:15:01,184 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:01,477 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:01,509 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:01,541 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:01,587 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:01,618 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:01,649 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:01,678 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:01,710 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:01,750 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:01,783 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:01,836 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:01,840 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:01,869 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:02,196 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:02,224 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:02,260 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:02,291 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:02,326 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:02,357 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:02,391 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:02,424 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:02,475 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:02,513 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:02,557 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:02,593 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:03,098 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:03,140 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:03,220 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:03,251 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:03,284 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:03,320 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:03,353 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:03,384 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:03,416 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:03,454 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:03,494 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:03,528 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:03,834 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:03,860 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:03,893 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:03,926 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:03,966 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:04,000 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:04,033 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:04,066 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:04,093 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:04,124 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:04,161 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:04,715 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:04,751 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:04,782 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:04,814 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:04,844 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:04,876 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:04,906 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:04,936 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:04,965 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:04,999 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:05,032 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:05,309 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:05,342 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:05,370 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:05,401 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:05,433 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:05,471 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:05,498 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:05,526 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:05,556 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:05,584 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:05,614 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:06,297 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:06,326 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:06,353 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:06,385 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:06,415 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:06,444 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:06,472 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:06,500 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:06,532 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:06,562 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:06,595 | INFO | 7 | views.py:index:9 | dummy log message 1
/opt/demo/.venv/lib/python3.9/site-packages/watchtower/__init__.py:345: WatchtowerWarning: Failed to deliver logs: None
  warnings.warn("Failed to deliver logs: {}".format(response), WatchtowerWarning)
2022-09-29 21:15:06,688 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:06,943 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:06,974 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:07,005 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:07,039 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:07,071 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:07,115 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:07,145 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:07,179 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:07,218 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:07,251 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:07,283 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:07,523 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:07,554 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:07,582 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:07,613 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:07,639 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:07,665 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:07,717 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:07,751 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:07,787 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:07,816 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:07,848 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:07,876 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:08,509 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:08,540 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:08,568 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:08,604 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:08,640 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:08,667 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:08,692 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:08,723 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:08,758 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:08,788 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:08,814 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:08,978 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:09,009 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:09,040 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:09,067 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:09,098 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:09,127 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:09,164 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:09,200 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:09,232 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:09,265 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:09,293 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:10,099 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:10,129 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:10,176 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:10,221 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:10,253 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:10,282 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:10,311 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:10,349 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:10,383 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:10,415 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:10,448 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:10,690 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:10,723 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:10,755 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:10,788 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:10,815 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:10,844 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:10,872 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:10,906 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:10,933 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:10,966 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:11,005 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:11,573 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:11,601 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:11,629 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:11,654 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:11,682 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:11,713 | INFO | 8 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:11,742 | INFO | 8 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:11,770 | INFO | 8 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:11,802 | INFO | 8 | views.py:index:7 | hello
2022-09-29 21:15:11,834 | INFO | 8 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:11,862 | INFO | 8 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:12,115 | INFO | 7 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:12,146 | INFO | 7 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:12,177 | INFO | 7 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:12,212 | INFO | 7 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:12,246 | INFO | 7 | views.py:index:9 | dummy log message 7
2022-09-29 21:15:12,277 | INFO | 7 | views.py:index:9 | dummy log message 8
2022-09-29 21:15:12,307 | INFO | 7 | views.py:index:9 | dummy log message 9
2022-09-29 21:15:12,342 | INFO | 7 | views.py:index:7 | hello
2022-09-29 21:15:12,373 | INFO | 7 | views.py:index:9 | dummy log message 0
2022-09-29 21:15:12,402 | INFO | 7 | views.py:index:9 | dummy log message 1
2022-09-29 21:15:12,439 | INFO | 7 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:13,065 | INFO | 8 | views.py:index:9 | dummy log message 2
2022-09-29 21:15:13,101 | INFO | 8 | views.py:index:9 | dummy log message 3
2022-09-29 21:15:13,135 | INFO | 8 | views.py:index:9 | dummy log message 4
2022-09-29 21:15:13,167 | INFO | 8 | views.py:index:9 | dummy log message 5
2022-09-29 21:15:13,199 | INFO | 8 | views.py:index:9 | dummy log message 6
2022-09-29 21:15:13,230 | INFO | 8 | views.py:index:9 | dummy log message 7
